season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,anchor,industry,business_description,company_website,started_in,number_of_presenters,male_presenters,female_presenters,transgender_presenters,couple_presenters,pitchers_average_age,pitchers_city,pitchers_state,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,deal_has_conditions,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_status,deal_count,investment_in_crores
5,Emori,5,647,5-Jan-26,17-Mar-26,9-Jan-26,Battle Of Brilliance,Aaditya Kulshreshth,Beauty/Fashion,Lab-grown diamond jewellery,https://emori.in/,2023.0,1,0.0,1.0,,0.0,,Gurugram,Haryana,620.0,,35.0,,6.0,,,,yes,yes,75.0,1.0,7500.0,1,1.0,300.0,6.0,,,5000.0,4.0,,,,,50.0,1.0,,,,,150.0,3.0,,,,,,,,50.0,1.0,,50.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,3.0
5,TrueDiamond,5,648,5-Jan-26,17-Mar-26,9-Jan-26,Battle Of Brilliance,Aaditya Kulshreshth,Beauty/Fashion,Lab-grown diamond jewellery,https://truediamond.in/,2024.0,2,2.0,0.0,,0.0,,Mumbai,Maharashtra,,,35.0,,,,,,funded,yes,108.0,1.0,10800.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
5,Smylo,6,649,5-Jan-26,17-Mar-26,12-Jan-26,Pawfect Pitches,Aaditya Kulshreshth,Animal/Pets,Pet food brand,https://getsmylo.com/,2024.0,2,2.0,0.0,,0.0,,Kanpur,Uttar Pradesh,,56.0,,,-20.0,yes,,,funded,yes,68.0,1.0,6800.0,1,1.0,75.0,1.0,,,7500.0,3.0,,,,2.0,,,,,,,25.0,0.333,,,,,,,,,,,,,,50.0,0.666,,"Kunal Bahl,Varun Alagh","Kunal Bahl,Varun Alagh",1.0,1.0,1.0,,,,,2.0,Deal,1,0.75
5,Nootie,6,650,5-Jan-26,17-Mar-26,12-Jan-26,Pawfect Pitches,Aaditya Kulshreshth,Animal/Pets,Pet food brand,https://www.nootie.in/,2022.0,3,3.0,0.0,,0.0,,Delhi,Delhi,1850.0,,47.0,,13.0,,,,yes,yes,100.0,1.2,8333.333333,1,1.0,100.0,4.0,,,2500.0,2.0,,1.0,100.0,,50.0,2.0,,,,,50.0,2.0,,,,,,,,,,,,,,,,,,"Kunal Bahl,Varun Alagh",1.0,1.0,1.0,,,,,2.0,Deal,1,1.0
5,Pistabarfi,7,651,5-Jan-26,17-Mar-26,13-Jan-26,Tradition Meets Innovation,Aaditya Kulshreshth,Food And Beverage,Traditional sweets brand,https://pistabarfi.com/,2021.0,2,2.0,0.0,,0.0,,Mumbai,Maharashtra,,22.0,50.0,,,,,,,,30.0,5.0,600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Varun Alagh",1.0,1.0,1.0,,,,,2.0,No Deal,0,
5,CorelLifecare,7,652,5-Jan-26,17-Mar-26,13-Jan-26,Tradition Meets Innovation,Aaditya Kulshreshth,Food And Beverage,Nutrient food for fish farming,https://corellifecare.com/,2023.0,3,3.0,0.0,,0.0,,Thane,Maharashtra,,,,,9.0,,,,yes,,120.0,2.0,6000.0,1,1.0,120.0,8.0,,,1500.0,2.0,,,,,,,,,,,60.0,4.0,,,,,,,,,,,,,,60.0,4.0,,Kunal Bahl,"Kunal Bahl,Varun Alagh",1.0,1.0,1.0,,,,,2.0,Deal,1,1.2
5,vryse,7,653,5-Jan-26,17-Mar-26,13-Jan-26,Tradition Meets Innovation,Aaditya Kulshreshth,Technology/Software,AI optimization platform,https://vryse.co/,,1,1.0,0.0,,0.0,,Pune,Maharashtra,,,,,,,,,,,40.0,2.0,2000.0,1,1.0,40.0,10.0,,,400.0,1.0,,,,,,,,,,,40.0,10.0,,,,,,,,,,,,,,,,,,"Kunal Bahl,Varun Alagh",1.0,1.0,1.0,,,,,2.0,Deal,1,0.4
5,MyPB,8,654,5-Jan-26,17-Mar-26,14-Jan-26,Innovation Meets Investment,Aaditya Kulshreshth,Food And Beverage,Peanut butter brand,https://mypb.co.in/,,1,1.0,0.0,,0.0,,Amreli,Gujarat,,,85.0,,8.0,,,,,,70.0,10.0,700.0,1,1.0,70.0,15.0,,,466.6666667,3.0,,,,,23.33,5.0,,23.33,5.0,,,,,,,,,,,,,,,,,23.33,5.0,,Varun Alagh,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,Deal,1,0.7
5,xSTEP,8,655,5-Jan-26,17-Mar-26,14-Jan-26,Innovation Meets Investment,Aaditya Kulshreshth,Medical/Health,Non evasive device for spine injuries,https://vivatronix.com/,2025.0,1,1.0,0.0,,0.0,,Bangalore,Karnataka,,,,,,,,yes,yes,,100.0,1.0,10000.0,1,1.0,100.0,10.0,,,1000.0,3.0,,,,,33.33,3.33,,33.33,3.33,,,,,,,,,,,,,,,,,33.33,3.33,,Kunal Bahl,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,Deal,1,1.0
5,TruthAndHair,8,656,5-Jan-26,17-Mar-26,14-Jan-26,Innovation Meets Investment,Aaditya Kulshreshth,Beauty/Fashion,Curly hair care brand,https://truthandhair.com/,2024.0,2,1.0,1.0,,1.0,,Gurugram,Haryana,,23.0,,,,yes,,,yes,,100.0,2.5,4000.0,1,1.0,250.0,25.0,,,1000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,25.0,,Varun Alagh,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,Deal,1,2.5
5,MetaFashion,9,657,5-Jan-26,17-Mar-26,15-Jan-26,Fashion Faith and Feet,Aaditya Kulshreshth,Technology/Software,Digital products company for Roblox,https://metafashion.in/,2022.0,2,2.0,0.0,,0.0,,Delhi,Delhi,,,,,,,,,,,100.0,10.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,No Deal,0,
5,Japam,9,658,5-Jan-26,17-Mar-26,15-Jan-26,Fashion Faith and Feet,Aaditya Kulshreshth,Lifestyle/Home,Spiritual wearables brand,https://japam.in/,2022.0,1,1.0,0.0,,0.0,,Mohali,Punjab,,,80.0,,20.0,,250.0,,,,150.0,1.0,15000.0,1,1.0,150.0,1.0,,,15000.0,2.0,,1.0,150.0,,75.0,0.5,,,,,,,,,,,,,,,,,,,,75.0,0.5,,Varun Alagh,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,Deal,1,1.5
5,ZenBarefoot,9,659,5-Jan-26,17-Mar-26,15-Jan-26,Fashion Faith and Feet,Aaditya Kulshreshth,Beauty/Fashion,Barefoot shoes brand,https://www.zenbarefoot.com/,2025.0,2,2.0,0.0,,0.0,,Delhi,Delhi,,6.5,,,21.0,,,,,,100.0,5.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,No Deal,0,
5,RIDEV,10,660,5-Jan-26,17-Mar-26,16-Jan-26,Driven By Innovation,Aaditya Kulshreshth,Vehicles/Electrical Vehicles,E-scooter leasing renting company,https://ridev.in/,2025.0,2,2.0,0.0,,0.0,,Hyderabad,Telangana,,82.0,,,,,,,funded,,600.0,3.0,20000.0,1,1.0,100.0,3.0,500.0,14.5,3333.333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,500.0,Kunal Bahl,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,Deal,1,1.0
5,Stroom,10,661,5-Jan-26,17-Mar-26,16-Jan-26,Driven By Innovation,Aaditya Kulshreshth,Food And Beverage,Protein bar brand,https://www.stroom.in/,2022.0,3,3.0,0.0,,0.0,,Ahmedabad,Gujarat,,,,,6.0,,,,funded,,100.0,2.0,5000.0,1,1.0,100.0,2.5,,,4000.0,2.0,,,,2.0,,,,50.0,1.25,,,,,,,,,,,,,,,,,50.0,1.25,,Kunal Bahl,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,Deal,1,1.0
5,TBFO,10,662,5-Jan-26,17-Mar-26,16-Jan-26,Driven By Innovation,Aaditya Kulshreshth,Beauty/Fashion,Women clothing brand,https://www.tbfo.in/,2023.0,2,1.0,1.0,,1.0,,Bhopal,Madhya Pradesh,,,,16.0,18.0,,,,,,100.0,5.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Varun Alagh,Viraj Bahl",1.0,1.0,,,,,,3.0,No Deal,0,
5,Neurapexai,11,663,5-Jan-26,17-Mar-26,19-Jan-26,Bold Ideas And Big Stakes,Aaditya Kulshreshth,Medical/Health,AI assisted diagnostic platform,https://www.neurapex.in/,2024.0,1,1.0,0.0,,0.0,,,,,,,,,,,,,,60.0,5.0,1200.0,1,1.0,60.0,5.0,,,1200.0,1.0,,,,,,,,,,,,,,60.0,5.0,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,Deal,1,0.6
5,Wrestlefanent,11,664,5-Jan-26,17-Mar-26,19-Jan-26,Bold Ideas And Big Stakes,Aaditya Kulshreshth,Fitness/Sports/Outdoors,Wrestling fan event platform,,,1,1.0,0.0,,0.0,,Delhi,Delhi,,,,,,,,,,,75.0,10.0,750.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,No Deal,0,
5,Ayuvyaandimfresh,11,665,5-Jan-26,17-Mar-26,19-Jan-26,Bold Ideas And Big Stakes,Aaditya Kulshreshth,Medical/Health,Ayurveda based supplements and beauty products,https://ayuvya.com/,2022.0,3,2.0,1.0,,1.0,,Delhi,Delhi,3500.0,,77.0,,,,,,,,100.0,0.5,20000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,No Deal,0,
5,EveryMorningCartel,12,666,5-Jan-26,17-Mar-26,20-Jan-26,Brewing Innovation,Aaditya Kulshreshth,Food And Beverage,Dining cafe brand,https://www.everymorningcartel.com/,,2,2.0,0.0,,0.0,,Mumbai,Maharashtra,,,,,32.0,,,,yes,,200.0,5.0,4000.0,1,1.0,200.0,12.0,,,1666.666667,2.0,,,,,,,,,,,,,,100.0,6.0,,,,,100.0,6.0,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,Deal,1,2.0
5,Cinefaistudios,12,667,5-Jan-26,17-Mar-26,20-Jan-26,Brewing Innovation,Aaditya Kulshreshth,Technology/Software,Gen-AI powered content studio,https://www.cinefai.com/,2025.0,2,1.0,1.0,,,,Mumbai,Maharashtra,,,,,,,,,yes,,100.0,5.0,2000.0,1,1.0,50.0,5.0,50.0,9.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,,50.0,5.0,50.0,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,Deal,1,0.5
5,Sampark,12,668,5-Jan-26,17-Mar-26,20-Jan-26,Brewing Innovation,Aaditya Kulshreshth,Vehicles/Electrical Vehicles,QR based vehicle tag,https://ngf132.com/,2020.0,2,1.0,1.0,,0.0,,Noida,Uttar Pradesh,270.0,,95.0,,10.0,,,,,,100.0,2.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunal Bahl,1.0,1.0,,1.0,,1.0,,1.0,No Deal,0,
5,Sovrenn,13,669,5-Jan-26,17-Mar-26,21-Jan-26,Decoding The Stock Game,Aaditya Kulshreshth,Technology/Software,Stock discovery platform,https://www.sovrenn.com/,2023.0,3,2.0,1.0,,0.0,,Delhi,Delhi,300.0,,,,,,,,yes,yes,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,No Deal,0,
5,Multibagg.ai,13,670,5-Jan-26,17-Mar-26,21-Jan-26,Decoding The Stock Game,Aaditya Kulshreshth,Technology/Software,AI Stock research platform,https://www.multibagg.ai/,2024.0,1,1.0,0.0,,0.0,,Bangalore,Karnataka,,,,,,,,,funded,yes,50.0,2.0,2500.0,1,1.0,50.0,1.0,,,5000.0,1.0,,,,,,,,,,,,,,50.0,1.0,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,Deal,1,0.5
5,UprearBuild,14,671,5-Jan-26,17-Mar-26,22-Jan-26,Smart Solutions And Big Impact,Aaditya Kulshreshth,Business Services,Pre-fabricated construction company,https://uprearbuild.com/,,1,1.0,0.0,,0.0,,Surat,Gujarat,,,,,,,5.0,,,,200.0,2.5,8000.0,1,1.0,100.0,2.0,100.0,10.0,5000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,Kunal Bahl,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,Deal,1,1.0
5,PaperPro,14,672,5-Jan-26,17-Mar-26,22-Jan-26,Smart Solutions And Big Impact,Aaditya Kulshreshth,Food And Beverage,Milk Adulting Kit,https://mlense.in/,2024.0,1,1.0,0.0,,0.0,,Muzaffarnagar,Uttar Pradesh,,6.0,,,,,,yes,,,100.0,5.0,2000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,No Deal,0,
5,Cosmohealth,14,673,5-Jan-26,17-Mar-26,22-Jan-26,Smart Solutions And Big Impact,Aaditya Kulshreshth,Medical/Health,Emergency health services,https://cosmohealth.co/,2025.0,3,3.0,0.0,,0.0,,"Delhi,Jaipur,Ludhiana","Delhi,Rajasthan,Punjab",,,,,,yes,,,,,100.0,4.0,2500.0,1,1.0,100.0,9.0,,,1111.111111,3.0,,,,,,,,,,,33.333,3.0,,,,,,,,,,,,,,66.666,6.0,,"Kunal Bahl,Kanika Tekriwal","Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,Deal,1,1.0
5,Gullylabs,15,674,5-Jan-26,17-Mar-26,23-Jan-26,"Craft, Code And Creativity",Aaditya Kulshreshth,Beauty/Fashion,Hand crafted shoewear brand,https://gullylabs.com/,2023.0,2,2.0,0.0,,0.0,,Gurugram,Haryana,,,56.0,,,yes,,,funded,,100.0,0.5,20000.0,1,1.0,100.0,0.57,,,17543.85965,1.0,,,,,,,,,,,,,,100.0,0.57,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,Deal,1,1.0
5,Twin,15,675,5-Jan-26,17-Mar-26,23-Jan-26,"Craft, Code And Creativity",Aaditya Kulshreshth,Technology/Software,AI powered clothes try-on platform,,2025.0,1,1.0,0.0,,0.0,,Gurugram,Haryana,,,,,,yes,,,funded,,60.0,1.0,6000.0,1,1.0,80.0,2.0,,,4000.0,1.0,,,,,,,,,,,,,,80.0,2.0,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,Deal,1,0.8
5,RCXlight,15,676,5-Jan-26,17-Mar-26,23-Jan-26,"Craft, Code And Creativity",Aaditya Kulshreshth,Technology/Software,Digital fasade company,https://rcxlight.com/,2022.0,3,3.0,0.0,,0.0,,Chapra,Bihar,,,,18.0,,,,,,,50.0,5.0,1000.0,1,1.0,10.0,5.0,40.0,12.0,200.0,1.0,,,,,,,,,,,,,,10.0,5.0,40.0,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav,Kanika Tekriwal",,,1.0,1.0,,,,3.0,Deal,1,0.1
5,Awsum,16,677,5-Jan-26,17-Mar-26,26-Jan-26,"Flavours, Freshness And Future",Aaditya Kulshreshth,Food And Beverage,Packaged cakes brand,https://awsum.life/,2022.0,1,1.0,0.0,,0.0,,,,1600.0,,,,,,,,funded,,100.0,1.0,10000.0,1,1.0,100.0,1.33,,,7518.796992,2.0,,,,,50.0,0.665,,,,,,,,,,,,,,50.0,0.665,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,1.0
5,Phitku,16,678,5-Jan-26,17-Mar-26,26-Jan-26,"Flavours, Freshness And Future",Aaditya Kulshreshth,Beauty/Fashion,Alum based natural deodorants,https://phitku.com/,2025.0,3,2.0,1.0,,,,,,,198.0,80.0,,25.0,,,,yes,,180.0,1.0,18000.0,1,1.0,180.0,1.0,,,18000.0,2.0,,5.0,540.0,,,,,,,,90.0,0.5,,90.0,0.5,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,Deal,1,1.8
5,9DXRlabs,16,679,5-Jan-26,17-Mar-26,26-Jan-26,"Flavours, Freshness And Future",Aaditya Kulshreshth,Technology/Software,VR based platform for schools,https://www.9dxrlabs.com/,2025.0,2,2.0,0.0,,0.0,,Gurugram,Haryana,,,,,,,300.0,,,,100.0,4.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,No Deal,0,
5,Pureflow,17,680,5-Jan-26,17-Mar-26,27-Jan-26,Everyday Solutions,Aaditya Kulshreshth,Medical/Health,Nasal strip brand,https://www.pureflowtape.com/,2024.0,3,3.0,0.0,,0.0,,"Patiala,Indore","Punjab,Madhya Pradesh",,,85.0,,,,,,,,100.0,3.33,3003.003003,1,1.0,200.0,20.0,,,1000.0,1.0,,,,,,,,,,,,,,200.0,20.0,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,2.0
5,Getsnappy,17,681,5-Jan-26,17-Mar-26,27-Jan-26,Everyday Solutions,Aaditya Kulshreshth,Medical/Health,Body adhesive brand,https://getsnappy.in/,,4,3.0,1.0,,0.0,,"Patiala,Indore","Punjab,Madhya Pradesh",,,,,,,,,,,60.0,5.0,1200.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,No Deal,0,
5,Awayddings,17,682,5-Jan-26,17-Mar-26,27-Jan-26,Everyday Solutions,Aaditya Kulshreshth,Lifestyle/Home,Designation wedding planners,https://www.awayddings.com/,,2,2.0,0.0,,0.0,,Panaji,Goa,,,,,10.0,,,,funded,,200.0,5.0,4000.0,1,1.0,100.0,10.0,100.0,10.0,1000.0,1.0,,,,,,,,,,,,,,100.0,10.0,100.0,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,1.0
5,Urbanwipe,18,683,5-Jan-26,17-Mar-26,28-Jan-26,From Homes To Himalayas,Aaditya Kulshreshth,Lifestyle/Home,Acid free home cleaning solutions,https://urbanwipe.in/,2023.0,3,0.0,3.0,,0.0,,Jaipur,Rajasthan,,,73.0,,,,,,yes,,90.0,2.0,4500.0,1,1.0,200.0,10.0,,,2000.0,2.0,,,,,,,,,,,100.0,5.0,,100.0,5.0,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,2.0
5,Antinorm,18,684,5-Jan-26,17-Mar-26,28-Jan-26,From Homes To Himalayas,Aaditya Kulshreshth,Beauty/Fashion,All in one beauty brand,https://antinorm.co/,2024.0,1,0.0,1.0,,0.0,,Delhi,Delhi,,31.0,,,,,3.0,,funded,,103.0,1.0,10300.0,1,1.0,103.0,1.0,,,10300.0,1.0,,,,,,,,,,,103.0,1.0,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,1.03
5,Sepoy&co,18,685,5-Jan-26,17-Mar-26,28-Jan-26,From Homes To Himalayas,Aaditya Kulshreshth,Food And Beverage,Premium mixer brand,https://sepoyandco.com/,2018.0,1,1.0,0.0,,0.0,,Delhi,Delhi,,,,,,yes,,,yes,,300.0,2.0,15000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,No Deal,0,
5,Bonkerscorner,19,686,5-Jan-26,17-Mar-26,29-Jan-26,Living Well And Investing Smart,Aaditya Kulshreshth,Beauty/Fashion,Unisex streetwear brand,https://www.bonkerscorner.com/,2023.0,1,1.0,0.0,,0.0,,Ulhasnagar,Maharashtra,12500.0,,,14.0,20.0,,,,yes,,150.0,0.5,30000.0,1,1.0,150.0,0.5,,,30000.0,1.0,,,,,150.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,1.5
5,Bubbleme,19,687,5-Jan-26,17-Mar-26,29-Jan-26,Living Well And Investing Smart,Aaditya Kulshreshth,Medical/Health,Magnesium driven wellness brand,https://bubbleme.in/,,1,0.0,1.0,,0.0,,Chandigarh,Punjab,,40.0,,,,yes,,,funded,,50.0,1.67,2994.011976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,No Deal,0,
5,Outlive,19,688,5-Jan-26,17-Mar-26,29-Jan-26,Living Well And Investing Smart,Aaditya Kulshreshth,Medical/Health,Fasting guidance program,https://getoutlive.in/,2024.0,1,1.0,0.0,,0.0,,Bangalore,Karnataka,,,,,,,,,,,100.0,4.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,No Deal,0,
5,Metadrive,20,689,5-Jan-26,17-Mar-26,30-Jan-26,"Wellness, Welfare And Wheels",Aaditya Kulshreshth,Entertainment,Motion based driving platform,https://metadrive.in/,2025.0,3,3.0,0.0,,0.0,,"Jaipur,Kolkata","Rajasthan,West Bengal",,,,,,,,,,,90.0,1.0,9000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,No Deal,0,
5,Sparshbrush,20,690,5-Jan-26,17-Mar-26,30-Jan-26,"Wellness, Welfare And Wheels",Aaditya Kulshreshth,Animal/Pets,Automatic grooming brushes for cattle,https://sparshbrush.com/,2023.0,2,2.0,0.0,,0.0,,Mumbai,Maharashtra,198.0,,,,9.0,,,,,,20.0,1.0,2000.0,1,1.0,20.0,1.0,,,2000.0,2.0,,2.0,100.0,,10.0,0.5,,,,,10.0,0.5,,,,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,0.2
5,SheshaAyurveda,20,691,5-Jan-26,17-Mar-26,30-Jan-26,"Wellness, Welfare And Wheels",Aaditya Kulshreshth,Beauty/Fashion,Ayurvedic beauty and hair care brand,https://sheshaayurveda.com/,2017.0,2,1.0,1.0,,1.0,,Kochi,Kerala,,,,,,,,,,,100.0,1.5,6666.666667,1,1.0,200.0,8.0,,,2500.0,2.0,,1.0,200.0,,100.0,4.0,,,,,,,,100.0,4.0,,,,,,,,,,,,,,,"Kunal Bahl,Mohit Yadav",1.0,,1.0,1.0,,,,2.0,Deal,1,2.0
5,Cookiecartel,21,692,5-Jan-26,17-Mar-26,2-Feb-26,Sweet Treats To Sky High Dreams,Aaditya Kulshreshth,Food And Beverage,Baked homemade cookies brand,https://cookiecartel.in/,,1,1.0,0.0,,0.0,,Panchgani,Maharashtra,150.0,,,,-20.0,yes,,,yes,,75.0,5.0,1500.0,1,1.0,80.0,12.0,,,666.6666667,3.0,yes,,,,,,,26.666,4.0,,26.666,4.0,,,,,,,,,,,,,,26.666,4.0,,Kanika Tekriwal,Kanika Tekriwal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,0.8
5,AviaLitewings,21,693,5-Jan-26,17-Mar-26,2-Feb-26,Sweet Treats To Sky High Dreams,Aaditya Kulshreshth,Vehicles/Electrical Vehicles,Gyrocopter and aircraft company,https://avialitewings.com/,,2,2.0,0.0,,0.0,,Ahmedabad,Gujarat,,,,,,,,,,,100.0,1.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kanika Tekriwal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
5,Aabo,21,694,5-Jan-26,17-Mar-26,2-Feb-26,Sweet Treats To Sky High Dreams,Aaditya Kulshreshth,Fitness/Sports/Outdoors,Smart wellness tracking ring,https://aabo.in/,,2,2.0,0.0,,0.0,,Mumbai,Maharashtra,62.0,,,,,,,,funded,,150.0,1.0,15000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kanika Tekriwal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
5,Krvvy,22,695,5-Jan-26,17-Mar-26,3-Feb-26,The Comfort Wear Showdown,Aaditya Kulshreshth,Beauty/Fashion,Women's innerwear and shapewear brand,https://krvvy.com/,2023.0,2,2.0,0.0,,0.0,,Noida,Uttar Pradesh,,,59.0,,-13.0,yes,230.0,,funded,yes,120.0,2.0,6000.0,1,1.0,120.0,3.0,,,4000.0,1.0,,,,,120.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,Kanika Tekriwal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,1.2
5,Invogue,22,696,5-Jan-26,17-Mar-26,3-Feb-26,The Comfort Wear Showdown,Aaditya Kulshreshth,Beauty/Fashion,Women's shapewear brand,https://invogue.shop/,2023.0,2,1.0,1.0,,1.0,,Delhi,Delhi,530.0,,,,17.0,,200.0,,yes,yes,50.0,1.25,4000.0,1,1.0,200.0,15.0,,,1333.333333,1.0,,,,,,,,,,,,,,200.0,15.0,,,,,,,,,,,,,,,Kanika Tekriwal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,2.0
5,Taashacraft,23,697,5-Jan-26,17-Mar-26,4-Feb-26,"Craft, Care And Calisthenics",Aaditya Kulshreshth,Beauty/Fashion,Handcrafted jewelry and bangles,https://taashacraft.com/,2022.0,4,0.0,4.0,,0.0,,Kosamba,Gujarat,225.0,,65.0,,11.0,,,,,,75.0,5.0,1500.0,1,1.0,75.0,5.0,,,1500.0,2.0,,1.0,75.0,,37.5,2.5,,,,,,,,37.5,2.5,,,,,,,,,,,,,,,Kanika Tekriwal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,0.75
